,icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
177,48ad82,2025-04-06 08:52:36,EPWA,2025-04-06 09:29:13,EPGD,LOT3EZ  ,816,18,3494.0,26.0,1,2
178,48adaf,2025-04-06 08:51:33,EPWA,2025-04-06 09:22:58,EPKK,LOT3HB  ,1393,72,1009.0,35.0,1,0
179,48ad84,2025-04-06 08:49:49,EPWA,2025-04-06 09:30:23,,LOT4NJ  ,618,34,,,1,0
180,489786,2025-04-06 08:48:38,EPWA,2025-04-06 09:20:45,EPRJ,LOT7KG  ,1466,57,550.0,27.0,1,1
181,48ad09,2025-04-06 08:46:20,EPWA,2025-04-06 09:17:15,EPWR,LOT4AM  ,1052,26,505.0,85.0,1,2
182,4bb203,2025-04-06 08:44:36,EPWA,2025-04-06 10:40:56,,THY4KJ  ,666,34,,,1,0
183,48af11,2025-04-06 08:41:33,EPWA,2025-04-06 09:59:08,,LOT7CR  ,1479,64,,,1,0
184,489787,2025-04-06 08:32:23,EPWA,2025-04-06 08:57:33,EPKT,LOT3881 ,665,11,7129.0,291.0,1,1
185,45ac52,2025-04-06 08:31:16,EPWA,2025-04-06 09:38:29,EKMB,SAS752  ,620,49,25417.0,58.0,1,0
186,4891ab,2025-04-06 08:29:18,EPWA,2025-04-06 11:47:49,,ENT4557 ,1503,57,,,1,0
187,489788,2025-04-06 08:27:42,EPWA,2025-04-06 08:58:59,EPPO,LOT3945 ,485,26,617.0,93.0,1,3
188,48ad0d,2025-04-06 08:26:39,EPWA,2025-04-06 09:26:55,LDZL,LOT6PH  ,1087,3,10272.0,1577.0,1,3
189,3c135a,2025-04-06 08:25:26,EPWA,2025-04-06 12:04:41,,VJH715  ,1004,19,,,1,0
190,4892c9,2025-04-06 08:18:42,EPWA,2025-04-06 20:26:52,EPWA,ENT76HY ,1197,19,1981.0,3.0,1,1
191,48adb9,2025-04-06 08:01:06,EPWA,2025-04-06 09:09:25,EDDH,LOT3AF  ,1238,72,1290.0,115.0,1,3
192,48af0b,2025-04-06 07:58:56,EPWA,2025-04-06 11:25:58,LPAR,LOT425  ,936,34,6244.0,530.0,1,5
193,8964cf,2025-04-06 07:50:38,EPWA,2025-04-06 13:18:08,OMDB,FDB1WA  ,1103,11,7815.0,240.0,1,2
